0.0221 	EXP 	slider: markerPos = None
0.0221 	EXP 	slider: autoLog = True
0.0221 	EXP 	textbox: autoLog = True
0.0332 	DEBUG 	Read csv file with pandas: study_words.csv
0.0355 	DEBUG 	Clearing unnamed columns from study_words.csv
0.0361 	EXP 	Imported study_words.csv as conditions, 15 conditions, 1 params
0.0369 	EXP 	Created sequence: random, trialTypes=15, nReps=1, seed=None
0.0373 	EXP 	New trial (rep=0, index=0): OrderedDict([('study_word', 'marble')])
0.0883 	EXP 	text: height = 0.05
0.0883 	EXP 	text: height = 0.05
0.0883 	EXP 	text: height = 0.05
0.0883 	EXP 	text: text = 'marble'
0.0883 	EXP 	slider: markerPos = None
0.0883 	EXP 	slider: markerPos = None
0.0883 	EXP 	text: autoDraw = True
0.0883 	EXP 	slider: autoDraw = True
4.5099 	DATA 	Mouse: Left button down, pos=(103,117)
4.5375 	EXP 	slider: markerPos = 1.02
4.5553 	EXP 	slider: markerPos = 1.02
4.5717 	EXP 	slider: markerPos = 1.02
4.5887 	EXP 	slider: markerPos = 1.02
4.6058 	EXP 	slider: markerPos = 1.02
4.6220 	EXP 	slider: markerPos = 1.02
4.6383 	EXP 	slider: markerPos = 1.02
4.6550 	EXP 	slider: markerPos = 1.02
4.6722 	EXP 	slider: markerPos = 1.02
4.6888 	EXP 	slider: markerPos = 1.02
4.7209 	EXP 	slider: markerPos = 1.02
4.7258 	DATA 	Mouse:  Left button up, pos=(103,117)
4.7387 	EXP 	slider: markerPos = 1.02
4.7474 	EXP 	New trial (rep=0, index=1): OrderedDict([('study_word', 'poster')])
4.7716 	EXP 	text: autoDraw = False
4.7716 	EXP 	slider: autoDraw = False
4.7716 	EXP 	text: height = 0.05
4.7716 	EXP 	text: height = 0.05
4.7716 	EXP 	text: height = 0.05
4.7716 	EXP 	text: text = 'poster'
4.7716 	EXP 	slider: markerPos = None
4.7716 	EXP 	slider: markerPos = None
4.7716 	EXP 	text: autoDraw = True
4.7716 	EXP 	slider: autoDraw = True
9.1491 	DATA 	Mouse: Left button down, pos=(103,117)
9.1739 	EXP 	slider: markerPos = 1.02
9.1908 	EXP 	slider: markerPos = 1.02
9.2071 	EXP 	slider: markerPos = 1.02
9.2236 	EXP 	slider: markerPos = 1.02
9.2406 	EXP 	slider: markerPos = 1.02
9.2579 	EXP 	slider: markerPos = 1.02
9.2738 	EXP 	slider: markerPos = 1.02
9.2905 	EXP 	slider: markerPos = 1.02
9.3071 	EXP 	slider: markerPos = 1.02
9.3238 	EXP 	slider: markerPos = 1.02
9.3407 	EXP 	slider: markerPos = 1.02
9.3572 	EXP 	slider: markerPos = 1.02
9.3711 	DATA 	Mouse:  Left button up, pos=(103,117)
9.3894 	EXP 	slider: markerPos = 1.02
9.4070 	EXP 	slider: markerPos = 1.02
9.4123 	EXP 	New trial (rep=0, index=2): OrderedDict([('study_word', 'cushion')])
9.4394 	EXP 	text: autoDraw = False
9.4394 	EXP 	slider: autoDraw = False
9.4394 	EXP 	text: height = 0.05
9.4394 	EXP 	text: height = 0.05
9.4394 	EXP 	text: height = 0.05
9.4394 	EXP 	text: text = 'cushion'
9.4394 	EXP 	slider: markerPos = None
9.4394 	EXP 	slider: markerPos = None
9.4394 	EXP 	text: autoDraw = True
9.4394 	EXP 	slider: autoDraw = True
10.6783 	DATA 	Mouse: Left button down, pos=(103,117)
10.6909 	EXP 	slider: markerPos = 1.02
10.7076 	EXP 	slider: markerPos = 1.02
10.7245 	EXP 	slider: markerPos = 1.02
10.7411 	EXP 	slider: markerPos = 1.02
10.7575 	EXP 	slider: markerPos = 1.02
10.7743 	EXP 	slider: markerPos = 1.02
10.7908 	EXP 	slider: markerPos = 1.02
10.8078 	EXP 	slider: markerPos = 1.02
10.8244 	EXP 	slider: markerPos = 1.02
10.8413 	EXP 	slider: markerPos = 1.02
10.8581 	EXP 	slider: markerPos = 1.02
10.8746 	EXP 	slider: markerPos = 1.02
10.8910 	EXP 	slider: markerPos = 1.02
10.9076 	EXP 	slider: markerPos = 1.02
10.9134 	DATA 	Mouse:  Left button up, pos=(103,117)
10.9240 	EXP 	slider: markerPos = 1.02
10.9291 	EXP 	New trial (rep=0, index=3): OrderedDict([('study_word', 'chart')])
10.9565 	EXP 	text: autoDraw = False
10.9565 	EXP 	slider: autoDraw = False
10.9565 	EXP 	text: height = 0.05
10.9565 	EXP 	text: height = 0.05
10.9565 	EXP 	text: height = 0.05
10.9565 	EXP 	text: text = 'chart'
10.9565 	EXP 	slider: markerPos = None
10.9565 	EXP 	slider: markerPos = None
10.9565 	EXP 	text: autoDraw = True
10.9565 	EXP 	slider: autoDraw = True
12.0790 	DATA 	Mouse: Left button down, pos=(103,117)
12.0913 	EXP 	slider: markerPos = 1.02
12.1079 	EXP 	slider: markerPos = 1.02
12.1247 	EXP 	slider: markerPos = 1.02
12.1572 	EXP 	slider: markerPos = 1.02
12.1904 	EXP 	slider: markerPos = 1.02
12.2081 	EXP 	slider: markerPos = 1.02
12.2251 	EXP 	slider: markerPos = 1.02
12.2415 	EXP 	slider: markerPos = 1.02
12.2586 	EXP 	slider: markerPos = 1.02
12.2754 	EXP 	slider: markerPos = 1.02
12.2918 	EXP 	slider: markerPos = 1.02
12.3046 	DATA 	Mouse:  Left button up, pos=(103,117)
12.3236 	EXP 	slider: markerPos = 1.02
12.3417 	EXP 	slider: markerPos = 1.02
12.3471 	EXP 	New trial (rep=0, index=4): OrderedDict([('study_word', 'mouse')])
12.3739 	EXP 	text: autoDraw = False
12.3739 	EXP 	slider: autoDraw = False
12.3739 	EXP 	text: height = 0.05
12.3739 	EXP 	text: height = 0.05
12.3739 	EXP 	text: height = 0.05
12.3739 	EXP 	text: text = 'mouse'
12.3739 	EXP 	slider: markerPos = None
12.3739 	EXP 	slider: markerPos = None
12.3739 	EXP 	text: autoDraw = True
12.3739 	EXP 	slider: autoDraw = True
13.1023 	DATA 	Mouse: Left button down, pos=(103,117)
13.1255 	EXP 	slider: markerPos = 1.02
13.1419 	EXP 	slider: markerPos = 1.02
13.1585 	EXP 	slider: markerPos = 1.02
13.1753 	EXP 	slider: markerPos = 1.02
13.2074 	EXP 	slider: markerPos = 1.02
13.2410 	EXP 	slider: markerPos = 1.02
13.2588 	EXP 	slider: markerPos = 1.02
13.2753 	EXP 	slider: markerPos = 1.02
13.2924 	EXP 	slider: markerPos = 1.02
13.3090 	EXP 	slider: markerPos = 1.02
13.3212 	DATA 	Mouse:  Left button up, pos=(103,117)
13.3250 	EXP 	slider: markerPos = 1.02
13.3428 	EXP 	slider: markerPos = 1.02
13.3479 	EXP 	New trial (rep=0, index=5): OrderedDict([('study_word', 'keys')])
13.3742 	EXP 	text: autoDraw = False
13.3742 	EXP 	slider: autoDraw = False
13.3742 	EXP 	text: height = 0.05
13.3742 	EXP 	text: height = 0.05
13.3742 	EXP 	text: height = 0.05
13.3742 	EXP 	text: text = 'keys'
13.3742 	EXP 	slider: markerPos = None
13.3742 	EXP 	slider: markerPos = None
13.3742 	EXP 	text: autoDraw = True
13.3742 	EXP 	slider: autoDraw = True
14.2380 	DATA 	Mouse: Left button down, pos=(103,117)
14.2746 	EXP 	slider: markerPos = 1.02
14.2926 	EXP 	slider: markerPos = 1.02
14.3091 	EXP 	slider: markerPos = 1.02
14.3263 	EXP 	slider: markerPos = 1.02
14.3622 	EXP 	slider: markerPos = 1.02
14.3911 	EXP 	slider: markerPos = 1.02
14.4249 	EXP 	slider: markerPos = 1.02
14.4429 	EXP 	slider: markerPos = 1.02
14.4590 	EXP 	slider: markerPos = 1.02
14.4643 	DATA 	Mouse:  Left button up, pos=(103,117)
14.4756 	EXP 	slider: markerPos = 1.02
14.4807 	EXP 	New trial (rep=0, index=6): OrderedDict([('study_word', 'case')])
14.5077 	EXP 	text: autoDraw = False
14.5077 	EXP 	slider: autoDraw = False
14.5077 	EXP 	text: height = 0.05
14.5077 	EXP 	text: height = 0.05
14.5077 	EXP 	text: height = 0.05
14.5077 	EXP 	text: text = 'case'
14.5077 	EXP 	slider: markerPos = None
14.5077 	EXP 	slider: markerPos = None
14.5077 	EXP 	text: autoDraw = True
14.5077 	EXP 	slider: autoDraw = True
15.5345 	DATA 	Mouse: Left button down, pos=(103,117)
15.5595 	EXP 	slider: markerPos = 1.02
15.5767 	EXP 	slider: markerPos = 1.02
15.5935 	EXP 	slider: markerPos = 1.02
15.6250 	EXP 	slider: markerPos = 1.02
15.6432 	EXP 	slider: markerPos = 1.02
15.6598 	EXP 	slider: markerPos = 1.02
15.6761 	EXP 	slider: markerPos = 1.02
15.6932 	EXP 	slider: markerPos = 1.02
15.7102 	EXP 	slider: markerPos = 1.02
15.7262 	EXP 	slider: markerPos = 1.02
15.7425 	EXP 	slider: markerPos = 1.02
15.7593 	EXP 	slider: markerPos = 1.02
15.7736 	DATA 	Mouse:  Left button up, pos=(103,117)
15.7917 	EXP 	slider: markerPos = 1.02
15.8254 	EXP 	slider: markerPos = 1.02
15.8306 	EXP 	New trial (rep=0, index=7): OrderedDict([('study_word', 'cruise')])
15.8585 	EXP 	text: autoDraw = False
15.8585 	EXP 	slider: autoDraw = False
15.8585 	EXP 	text: height = 0.05
15.8585 	EXP 	text: height = 0.05
15.8585 	EXP 	text: height = 0.05
15.8585 	EXP 	text: text = 'cruise'
15.8585 	EXP 	slider: markerPos = None
15.8585 	EXP 	slider: markerPos = None
15.8585 	EXP 	text: autoDraw = True
15.8585 	EXP 	slider: autoDraw = True
17.1815 	DATA 	Mouse: Left button down, pos=(103,117)
17.2094 	EXP 	slider: markerPos = 1.02
17.2265 	EXP 	slider: markerPos = 1.02
17.2435 	EXP 	slider: markerPos = 1.02
17.2603 	EXP 	slider: markerPos = 1.02
17.2771 	EXP 	slider: markerPos = 1.02
17.2934 	EXP 	slider: markerPos = 1.02
17.3103 	EXP 	slider: markerPos = 1.02
17.3429 	EXP 	slider: markerPos = 1.02
17.3600 	EXP 	slider: markerPos = 1.02
17.3766 	EXP 	slider: markerPos = 1.02
17.3936 	EXP 	slider: markerPos = 1.02
17.4073 	DATA 	Mouse:  Left button up, pos=(103,117)
17.4255 	EXP 	slider: markerPos = 1.02
17.4438 	EXP 	slider: markerPos = 1.02
17.4490 	EXP 	New trial (rep=0, index=8): OrderedDict([('study_word', 'T-shirt')])
17.4758 	EXP 	text: autoDraw = False
17.4758 	EXP 	slider: autoDraw = False
17.4758 	EXP 	text: height = 0.05
17.4758 	EXP 	text: height = 0.05
17.4758 	EXP 	text: height = 0.05
17.4758 	EXP 	text: text = 'T-shirt'
17.4758 	EXP 	slider: markerPos = None
17.4758 	EXP 	slider: markerPos = None
17.4758 	EXP 	text: autoDraw = True
17.4758 	EXP 	slider: autoDraw = True
18.6028 	DATA 	Mouse: Left button down, pos=(103,117)
18.6276 	EXP 	slider: markerPos = 1.02
18.6439 	EXP 	slider: markerPos = 1.02
18.6609 	EXP 	slider: markerPos = 1.02
18.6773 	EXP 	slider: markerPos = 1.02
18.6938 	EXP 	slider: markerPos = 1.02
18.7112 	EXP 	slider: markerPos = 1.02
18.7277 	EXP 	slider: markerPos = 1.02
18.7598 	EXP 	slider: markerPos = 1.02
18.7776 	EXP 	slider: markerPos = 1.02
18.7939 	EXP 	slider: markerPos = 1.02
18.8112 	EXP 	slider: markerPos = 1.02
18.8286 	EXP 	slider: markerPos = 1.02
18.8322 	DATA 	Mouse:  Left button up, pos=(103,117)
18.8446 	EXP 	slider: markerPos = 1.02
18.8502 	EXP 	New trial (rep=0, index=9): OrderedDict([('study_word', 'laptop')])
18.8763 	EXP 	text: autoDraw = False
18.8763 	EXP 	slider: autoDraw = False
18.8763 	EXP 	text: height = 0.05
18.8763 	EXP 	text: height = 0.05
18.8763 	EXP 	text: height = 0.05
18.8763 	EXP 	text: text = 'laptop'
18.8763 	EXP 	slider: markerPos = None
18.8763 	EXP 	slider: markerPos = None
18.8763 	EXP 	text: autoDraw = True
18.8763 	EXP 	slider: autoDraw = True
19.8329 	DATA 	Mouse: Left button down, pos=(103,117)
19.8449 	EXP 	slider: markerPos = 1.02
19.8614 	EXP 	slider: markerPos = 1.02
19.8781 	EXP 	slider: markerPos = 1.02
19.8948 	EXP 	slider: markerPos = 1.02
19.9113 	EXP 	slider: markerPos = 1.02
19.9287 	EXP 	slider: markerPos = 1.02
19.9603 	EXP 	slider: markerPos = 1.02
19.9783 	EXP 	slider: markerPos = 1.02
20.0102 	EXP 	slider: markerPos = 1.02
20.0281 	EXP 	slider: markerPos = 1.02
20.0449 	EXP 	slider: markerPos = 1.02
20.0621 	EXP 	slider: markerPos = 1.02
20.0657 	DATA 	Mouse:  Left button up, pos=(103,117)
20.0783 	EXP 	slider: markerPos = 1.02
20.0840 	EXP 	New trial (rep=0, index=10): OrderedDict([('study_word', 'pastry')])
20.1101 	EXP 	text: autoDraw = False
20.1101 	EXP 	slider: autoDraw = False
20.1101 	EXP 	text: height = 0.05
20.1101 	EXP 	text: height = 0.05
20.1101 	EXP 	text: height = 0.05
20.1101 	EXP 	text: text = 'pastry'
20.1101 	EXP 	slider: markerPos = None
20.1101 	EXP 	slider: markerPos = None
20.1101 	EXP 	text: autoDraw = True
20.1101 	EXP 	slider: autoDraw = True
20.9035 	DATA 	Mouse: Left button down, pos=(103,117)
20.9287 	EXP 	slider: markerPos = 1.02
20.9452 	EXP 	slider: markerPos = 1.02
20.9627 	EXP 	slider: markerPos = 1.02
